OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID,Year,Month
253,4,2016-12-06,p1005891,1,1850,c338238,2016,12
291,3,2016-12-06,p1005891,1,1850,c086983,2016,12
309,2,2016-12-06,p1072601,1,4370,c237917,2016,12
311,3,2016-12-06,p1072601,1,4370,c067927,2016,12
177,1,2016-12-06,p1012751,1,1760,c343734,2016,12
191,7,2016-12-06,p1012751,1,1760,c107468,2016,12
197,11,2016-12-06,p1097821,1,955,c093176,2016,12
203,10,2016-12-06,p1012751,1,1760,c085186,2016,12
225,2,2016-12-06,p1072601,1,4370,c060029,2016,12
231,3,2016-12-06,p1097821,10,9550,c065833,2016,12
237,14,2016-12-06,p1072601,1,4370,c312185,2016,12
19,4,2016-12-06,p1005891,1,1850,c360040,2016,12
19,9,2016-12-06,p1175481,1,1240,c360040,2016,12
25,2,2016-12-06,p1005891,1,1850,c316640,2016,12
27,4,2016-12-06,p1175481,1,1240,c352730,2016,12
29,3,2016-12-06,p1005891,3,5550,c298549,2016,12
31,7,2016-12-06,p1072601,1,4370,c211169,2016,12
59,11,2016-12-06,p1012751,1,1760,c118110,2016,12
67,2,2016-12-06,p1097821,2,1910,c117925,2016,12
115,10,2016-12-06,p1175481,1,1240,c283989,2016,12
13,6,2016-12-06,p1072601,1,4370,c324337,2016,12
13,19,2016-12-06,p1097821,1,955,c324337,2016,12
27,4,2016-12-06,p1072601,2,8740,c028666,2016,12
65,3,2016-12-06,p1097821,2,1910,c275598,2016,12
65,11,2016-12-06,p1005891,1,1850,c275598,2016,12
105,8,2016-12-06,p1097821,2,1910,c324615,2016,12
109,6,2016-12-06,p1005891,2,3700,c068245,2016,12
125,10,2016-12-06,p1097821,5,4520,c043687,2016,12
143,3,2016-12-06,p1005891,1,1850,c076462,2016,12
143,4,2016-12-06,p1175481,1,1240,c076462,2016,12
149,2,2016-12-06,p1175481,1,1240,c281886,2016,12
161,1,2016-12-06,p1005891,1,1850,c038180,2016,12
63,3,2016-12-07,p1072601,1,4600,c282277,2016,12
63,6,2016-12-07,p1005891,1,1950,c282277,2016,12
65,4,2016-12-07,p1175481,1,1300,c282489,2016,12
75,7,2016-12-07,p1097821,4,3796,c043687,2016,12
79,3,2016-12-07,p1012751,1,1850,c043717,2016,12
79,4,2016-12-07,p1005891,1,1950,c043717,2016,12
85,1,2016-12-07,p1097821,1,1000,c385259,2016,12
87,1,2016-12-07,p1005891,2,3900,c302146,2016,12
101,3,2016-12-07,p1005891,2,3900,c291862,2016,12
103,7,2016-12-07,p1175481,1,1300,c017624,2016,12
127,4,2016-12-07,p1005891,1,1950,c192172,2016,12
139,8,2016-12-07,p1012751,1,1850,c335053,2016,12
145,2,2016-12-07,p1005891,2,3900,c125014,2016,12
145,3,2016-12-07,p1175481,3,3900,c125014,2016,12
149,1,2016-12-07,p1072601,1,4600,c076781,2016,12
157,2,2016-12-07,p1072601,1,4600,c045953,2016,12
157,3,2016-12-07,p1175481,1,1300,c045953,2016,12
161,9,2016-12-07,p1175481,1,1300,c228889,2016,12
169,2,2016-12-07,p1012751,1,1850,c214899,2016,12
29,10,2016-12-07,p1175481,1,1300,c171257,2016,12
33,11,2016-12-07,p1005891,1,1950,c069762,2016,12
41,2,2016-12-07,p1175481,1,1300,c142612,2016,12
43,6,2016-12-07,p1072601,1,4600,c067375,2016,12
43,22,2016-12-07,p1005891,1,1950,c067375,2016,12
53,5,2016-12-07,p1097821,3,3000,c352739,2016,12
53,6,2016-12-07,p1012751,1,1850,c352739,2016,12
53,7,2016-12-07,p1175481,1,1300,c352739,2016,12
79,1,2016-12-07,p1012751,1,1850,c393450,2016,12
79,3,2016-12-07,p1175481,1,1300,c393450,2016,12
81,1,2016-12-07,p1097821,3,3000,c099839,2016,12
83,6,2016-12-07,p1175481,1,1300,c060972,2016,12
83,7,2016-12-07,p1005891,1,1950,c060972,2016,12
85,8,2016-12-07,p1005891,1,1950,c357569,2016,12
85,12,2016-12-07,p1175481,1,1300,c357569,2016,12
115,3,2016-12-07,p1072601,1,4600,c150417,2016,12
135,5,2016-12-07,p1072601,1,4600,c085328,2016,12
135,8,2016-12-07,p1012751,1,1850,c085328,2016,12
135,11,2016-12-07,p1005891,1,1950,c085328,2016,12
153,4,2016-12-07,p1012751,1,1850,c070800,2016,12
17,1,2016-12-08,p1012751,4,7028,c166550,2016,12
59,4,2016-12-08,p1005891,1,1950,c200289,2016,12
59,7,2016-12-08,p1175481,1,1300,c200289,2016,12
63,3,2016-12-08,p1175481,1,1300,c168924,2016,12
83,3,2016-12-08,p1005891,1,1950,c089400,2016,12
89,4,2016-12-08,p1175481,1,1300,c116538,2016,12
119,4,2016-12-08,p1175481,1,1300,c319923,2016,12
135,3,2016-12-08,p1175481,1,1300,c181747,2016,12
153,2,2016-12-08,p1175481,2,2600,c017669,2016,12
153,3,2016-12-08,p1005891,2,3900,c017669,2016,12
153,4,2016-12-08,p1012751,1,1850,c017669,2016,12
157,2,2016-12-08,p1175481,1,1300,c385993,2016,12
157,3,2016-12-08,p1005891,1,1950,c385993,2016,12
163,1,2016-12-08,p1072601,1,4600,c112428,2016,12
163,3,2016-12-08,p1097821,1,1000,c112428,2016,12
169,1,2016-12-08,p1097821,1,1000,c127482,2016,12
171,1,2016-12-08,p1175481,1,1300,c038180,2016,12
173,2,2016-12-08,p1097821,2,2000,c364087,2016,12
179,3,2016-12-08,p1097821,1,1000,c389199,2016,12
33,1,2016-12-08,p1005891,1,1950,c255595,2016,12
33,4,2016-12-08,p1175481,1,1300,c255595,2016,12
49,4,2016-12-08,p1097821,1,1000,c111750,2016,12
65,5,2016-12-08,p1175481,1,1300,c123010,2016,12
67,3,2016-12-08,p1005891,1,1950,c203789,2016,12
107,3,2016-12-08,p1097821,2,2000,c366727,2016,12
117,2,2016-12-08,p1097821,1,1000,c129299,2016,12
149,4,2016-12-08,p1175481,1,1300,c063176,2016,12
153,1,2016-12-08,p1175481,1,1300,c203235,2016,12
153,6,2016-12-08,p1005891,1,1950,c203235,2016,12
153,8,2016-12-08,p1012751,1,1850,c203235,2016,12
159,3,2016-12-08,p1175481,1,1300,c299140,2016,12
159,4,2016-12-08,p1005891,1,1950,c299140,2016,12
169,5,2016-12-08,p1097821,5,5000,c238833,2016,12
171,3,2016-12-08,p1072601,1,4600,c058327,2016,12
173,3,2016-12-08,p1005891,1,1950,c192172,2016,12
181,2,2016-12-08,p1072601,1,4600,c111322,2016,12
195,1,2016-12-08,p1175481,1,1170,c256744,2016,12
197,6,2016-12-08,p1005891,2,3900,c153211,2016,12
13,2,2016-12-08,p1175481,1,1300,c093685,2016,12
15,1,2016-12-08,p1097821,1,1000,c256610,2016,12
31,6,2016-12-09,p1175481,1,1300,c312185,2016,12
31,10,2016-12-09,p1072601,1,4600,c312185,2016,12
31,14,2016-12-09,p1097821,1,1000,c312185,2016,12
47,7,2016-12-09,p1012751,1,1850,c226725,2016,12
63,6,2016-12-09,p1072601,1,4600,c395106,2016,12
71,2,2016-12-09,p1175481,1,1300,c082560,2016,12
97,9,2016-12-09,p1005891,1,1950,c136498,2016,12
121,4,2016-12-09,p1012751,1,1850,c048405,2016,12
121,8,2016-12-09,p1175481,2,2600,c048405,2016,12
127,4,2016-12-09,p1175481,1,1300,c314205,2016,12
3,2,2016-12-09,p1175481,1,1300,c085186,2016,12
7,1,2016-12-09,p1005891,1,1950,c069948,2016,12
31,5,2016-12-09,p1072601,2,9200,c193651,2016,12
31,10,2016-12-09,p1097821,2,2000,c193651,2016,12
37,7,2016-12-09,p1175481,1,1300,c125381,2016,12
41,2,2016-12-09,p1072601,1,4600,c135606,2016,12
79,1,2016-12-09,p1097821,2,2000,c362922,2016,12
109,5,2016-12-09,p1175481,1,1300,c078075,2016,12
117,2,2016-12-09,p1072601,2,9200,c059876,2016,12
121,2,2016-12-09,p1005891,1,1950,c259362,2016,12
143,1,2016-12-09,p1072601,1,4600,c338921,2016,12
155,4,2016-12-09,p1175481,1,1300,c115575,2016,12
161,2,2016-12-09,p1005891,2,3900,c236759,2016,12
175,2,2016-12-09,p1175481,1,1300,c127482,2016,12
175,8,2016-12-09,p1012751,1,1850,c127482,2016,12
65,22,2016-12-10,p1175481,1,1300,c037915,2016,12
69,5,2016-12-10,p1012751,1,1850,c017503,2016,12
91,11,2016-12-10,p1072601,1,4600,c121303,2016,12
35,2,2016-12-10,p1005891,1,1950,c107853,2016,12
39,3,2016-12-10,p1072601,1,4600,c125354,2016,12
39,5,2016-12-10,p1097821,3,3000,c125354,2016,12
39,6,2016-12-10,p1175481,1,1300,c125354,2016,12
51,4,2016-12-10,p1012751,1,1850,c328839,2016,12
57,3,2016-12-10,p1012751,1,1850,c137227,2016,12
61,12,2016-12-10,p1175481,1,1300,c140627,2016,12
63,2,2016-12-10,p1175481,1,1300,c166454,2016,12
67,1,2016-12-10,p1097821,2,2000,c048405,2016,12
69,1,2016-12-10,p1097821,2,2000,c083132,2016,12
79,4,2016-12-10,p1175481,1,1300,c097665,2016,12
83,9,2016-12-10,p1072601,1,4600,c177887,2016,12
97,5,2016-12-10,p1175481,1,1300,c215485,2016,12
99,12,2016-12-10,p1012751,1,1850,c229107,2016,12
103,3,2016-12-10,p1072601,1,4600,c179219,2016,12
105,2,2016-12-10,p1175481,1,1300,c150417,2016,12
111,3,2016-12-10,p1012751,1,1850,c209784,2016,12
117,1,2016-12-10,p1175481,1,1300,c212034,2016,12
121,5,2016-12-10,p1175481,1,1300,c065797,2016,12
137,2,2016-12-10,p1097821,1,1000,c352238,2016,12
35,4,2016-12-10,p1005891,1,1950,c103522,2016,12
43,9,2016-12-10,p1175481,1,1300,c259666,2016,12
51,2,2016-12-10,p1072601,1,4600,c057902,2016,12
7,2,2016-12-10,p1175481,1,1300,c304031,2016,12
7,6,2016-12-10,p1012751,1,1850,c304031,2016,12
11,4,2016-12-10,p1175481,1,1300,c166593,2016,12
13,1,2016-12-10,p1175481,1,1300,c032944,2016,12
19,2,2016-12-10,p1175481,2,2600,c352730,2016,12
97,5,2016-12-10,p1072601,2,9200,c314136,2016,12
107,1,2016-12-10,p1175481,1,1300,c037999,2016,12
113,4,2016-12-10,p1012751,1,1850,c280766,2016,12
113,7,2016-12-10,p1175481,2,2600,c280766,2016,12
115,5,2016-12-10,p1012751,1,1850,c189576,2016,12
125,3,2016-12-10,p1175481,1,1300,c352708,2016,12
43,2,2016-12-11,p1175481,1,1300,c045486,2016,12
47,3,2016-12-11,p1097821,1,1000,c095391,2016,12
21,14,2016-12-11,p1012751,1,1850,c017629,2016,12
29,5,2016-12-11,p1175481,1,1300,c230379,2016,12
31,10,2016-12-11,p1097821,1,1000,c017487,2016,12
39,1,2016-12-11,p1072601,1,4600,c277294,2016,12
43,9,2016-12-11,p1175481,1,1300,c342774,2016,12
51,1,2016-12-11,p1072601,1,4600,c290664,2016,12
53,2,2016-12-11,p1012751,1,1850,c339129,2016,12
55,30,2016-12-11,p1175481,1,1300,c017554,2016,12
57,2,2016-12-11,p1175481,1,1300,c350918,2016,12
57,4,2016-12-11,p1012751,1,1850,c350918,2016,12
73,2,2016-12-11,p1175481,1,1300,c017732,2016,12
83,3,2016-12-11,p1072601,1,4600,c047907,2016,12
83,10,2016-12-11,p1175481,1,1300,c047907,2016,12
99,1,2016-12-11,p1097821,1,1000,c341969,2016,12
101,1,2016-12-11,p1072601,2,9200,c221444,2016,12
103,8,2016-12-11,p1097821,2,2000,c043524,2016,12
23,1,2016-12-11,p1175481,1,1300,c065066,2016,12
89,1,2016-12-11,p1175481,2,2600,c153046,2016,12
93,6,2016-12-11,p1072601,1,4600,c270755,2016,12
123,8,2016-12-11,p1175481,1,1300,c275313,2016,12
129,2,2016-12-11,p1012751,1,1850,c046178,2016,12
139,8,2016-12-12,p1175481,1,1300,c349634,2016,12
149,6,2016-12-12,p1012751,1,1850,c192172,2016,12
157,2,2016-12-12,p1097821,2,2000,c366888,2016,12
195,3,2016-12-12,p1175481,1,1300,c275002,2016,12
207,8,2016-12-12,p1012751,1,1850,c226940,2016,12
25,4,2016-12-12,p1005891,4,7800,c206248,2016,12
25,10,2016-12-12,p1175481,3,3900,c206248,2016,12
25,13,2016-12-12,p1012751,1,1850,c206248,2016,12
27,4,2016-12-12,p1072601,1,4600,c170363,2016,12
35,5,2016-12-12,p1175481,1,1300,c146132,2016,12
35,7,2016-12-12,p1012751,1,1850,c146132,2016,12
43,3,2016-12-12,p1175481,1,1300,c220028,2016,12
43,11,2016-12-12,p1012751,1,1850,c220028,2016,12
47,4,2016-12-12,p1012751,1,1850,c099839,2016,12
53,2,2016-12-12,p1012751,1,1850,c088490,2016,12
53,3,2016-12-12,p1175481,1,1300,c088490,2016,12
53,6,2016-12-12,p1097821,2,2000,c088490,2016,12
81,1,2016-12-12,p1175481,1,1300,c138175,2016,12
81,4,2016-12-12,p1012751,1,1850,c138175,2016,12
95,3,2016-12-12,p1012751,1,1850,c222322,2016,12
99,9,2016-12-12,p1175481,1,1300,c017552,2016,12
107,4,2016-12-12,p1097821,1,1000,c049550,2016,12
109,5,2016-12-12,p1072601,2,9200,c283989,2016,12
149,9,2016-12-12,p1012751,1,1850,c261935,2016,12
177,2,2016-12-12,p1072601,1,4600,c111027,2016,12
17,6,2016-12-12,p1012751,1,1850,c345390,2016,12
17,9,2016-12-12,p1175481,1,1300,c345390,2016,12
21,1,2016-12-12,p1012751,1,1850,c060131,2016,12
21,7,2016-12-12,p1175481,1,1300,c060131,2016,12
35,1,2016-12-12,p1175481,1,1300,c319923,2016,12
35,2,2016-12-12,p1012751,1,1850,c319923,2016,12
37,6,2016-12-12,p1175481,1,1300,c353494,2016,12
41,1,2016-12-12,p1175481,1,1300,c083678,2016,12
45,6,2016-12-12,p1012751,2,3700,c312280,2016,12
47,1,2016-12-12,p1072601,1,4600,c057902,2016,12
53,3,2016-12-12,p1175481,1,1300,c222561,2016,12
55,7,2016-12-12,p1005891,1,1950,c292460,2016,12
59,1,2016-12-12,p1072601,2,9200,c314136,2016,12
61,1,2016-12-12,p1072601,1,4600,c218286,2016,12
65,2,2016-12-12,p1012751,1,1850,c385713,2016,12
65,4,2016-12-12,p1005891,2,3900,c385713,2016,12
67,5,2016-12-12,p1175481,1,1300,c132464,2016,12
85,1,2016-12-12,p1097821,1,1000,c317858,2016,12
87,4,2016-12-12,p1012751,1,1850,c055122,2016,12
97,4,2016-12-12,p1175481,1,1300,c091271,2016,12
99,1,2016-12-12,p1012751,1,1850,c173976,2016,12
101,4,2016-12-12,p1005891,1,1950,c098851,2016,12
113,1,2016-12-12,p1005891,3,5850,c278409,2016,12
127,3,2016-12-12,p1012751,1,1850,c299230,2016,12
25,1,2016-12-13,p1012751,-1,-1850,c048601,2016,12
35,6,2016-12-13,p1072601,1,4600,c306632,2016,12
35,8,2016-12-13,p1005891,1,1950,c306632,2016,12
37,5,2016-12-13,p1097821,2,2000,c328709,2016,12
45,1,2016-12-13,p1005891,1,1950,c224074,2016,12
45,2,2016-12-13,p1175481,1,1300,c224074,2016,12
121,1,2016-12-13,p1005891,1,1950,c131055,2016,12
133,9,2016-12-13,p1097821,1,1000,c255098,2016,12
185,2,2016-12-13,p1005891,1,1950,c260290,2016,12
189,3,2016-12-13,p1012751,1,1850,c357740,2016,12
201,1,2016-12-13,p1012751,1,1850,c273797,2016,12
51,5,2016-12-13,p1175481,2,2600,c260024,2016,12
53,4,2016-12-13,p1012751,1,1850,c037554,2016,12
79,1,2016-12-13,p1175481,1,1300,c170363,2016,12
83,3,2016-12-13,p1175481,1,1300,c236759,2016,12
97,7,2016-12-13,p1012751,1,1850,c390262,2016,12
101,6,2016-12-13,p1012751,1,1850,c167520,2016,12
121,10,2016-12-13,p1012751,1,1850,c175118,2016,12
151,4,2016-12-13,p1005891,1,1950,c163488,2016,12
151,8,2016-12-13,p1012751,1,1850,c163488,2016,12
23,1,2016-12-13,p1012751,1,1850,c352730,2016,12
27,4,2016-12-13,p1012751,1,1850,c140627,2016,12
27,7,2016-12-13,p1005891,1,1950,c140627,2016,12
41,3,2016-12-13,p1072601,1,4600,c291862,2016,12
47,3,2016-12-13,p1097821,2,2000,c238833,2016,12
47,5,2016-12-13,p1175481,1,1300,c238833,2016,12
69,1,2016-12-13,p1072601,1,4600,c093505,2016,12
75,8,2016-12-13,p1097821,1,1000,c037261,2016,12
79,1,2016-12-13,p1175481,2,2600,c051339,2016,12
83,6,2016-12-13,p1012751,2,3700,c088439,2016,12
91,1,2016-12-13,p1005891,1,1950,c320617,2016,12
93,5,2016-12-13,p1012751,1,1850,c040668,2016,12
101,2,2016-12-13,p1175481,1,1300,c200289,2016,12
105,16,2016-12-13,p1012751,1,1850,c086449,2016,12
105,18,2016-12-13,p1005891,1,1950,c086449,2016,12
107,5,2016-12-13,p1097821,4,3796,c043687,2016,12
11,1,2016-12-14,p1072601,2,8738,c043687,2016,12
11,4,2016-12-14,p1012751,1,1757,c043687,2016,12
11,23,2016-12-14,p1097821,2,1898,c043687,2016,12
55,1,2016-12-14,p1012751,1,1850,c293458,2016,12
57,2,2016-12-14,p1005891,1,1950,c349846,2016,12
63,6,2016-12-14,p1175481,1,1300,c317547,2016,12
119,16,2016-12-14,p1097821,1,1000,c237049,2016,12
35,2,2016-12-14,p1175481,1,1300,c393823,2016,12
53,2,2016-12-14,p1175481,2,2600,c017517,2016,12
61,1,2016-12-14,p1175481,1,1300,c227646,2016,12
65,3,2016-12-14,p1175481,1,1300,c168924,2016,12
73,1,2016-12-14,p1072601,2,9200,c314136,2016,12
73,3,2016-12-14,p1175481,1,1300,c314136,2016,12
75,8,2016-12-14,p1097821,1,1000,c325775,2016,12
81,3,2016-12-14,p1005891,1,1950,c324061,2016,12
83,5,2016-12-14,p1005891,1,1950,c051125,2016,12
89,1,2016-12-14,p1175481,1,1300,c304195,2016,12
113,2,2016-12-14,p1005891,1,1950,c392058,2016,12
113,14,2016-12-14,p1097821,1,1000,c392058,2016,12
125,9,2016-12-14,p1097821,4,3796,c043687,2016,12
143,8,2016-12-14,p1097821,3,3000,c352739,2016,12
181,12,2016-12-14,p1097821,1,1000,c125014,2016,12
139,2,2016-12-15,p1175481,1,1300,c041694,2016,12
139,3,2016-12-15,p1005891,1,1950,c041694,2016,12
141,1,2016-12-15,p1175481,1,1300,c318849,2016,12
159,5,2016-12-15,p1175481,1,1300,c283212,2016,12
13,5,2016-12-15,p1175481,1,1300,c366918,2016,12
25,1,2016-12-15,p1097821,3,3000,c107853,2016,12
25,4,2016-12-15,p1175481,1,1300,c107853,2016,12
27,4,2016-12-15,p1072601,1,4600,c135010,2016,12
37,2,2016-12-15,p1012751,1,1850,c070348,2016,12
53,3,2016-12-15,p1072601,1,4600,c275002,2016,12
53,4,2016-12-15,p1175481,1,1300,c275002,2016,12
55,3,2016-12-15,p1072601,2,9200,c275002,2016,12
55,4,2016-12-15,p1175481,1,1300,c275002,2016,12
71,1,2016-12-15,p1012751,1,1850,c187029,2016,12
77,7,2016-12-15,p1005891,2,3900,c274836,2016,12
77,10,2016-12-15,p1012751,1,1850,c274836,2016,12
91,4,2016-12-15,p1175481,1,1300,c212211,2016,12
91,5,2016-12-15,p1005891,1,1950,c212211,2016,12
109,2,2016-12-15,p1012751,1,1850,c339401,2016,12
111,11,2016-12-15,p1175481,1,1300,c100599,2016,12
113,1,2016-12-15,p1012751,1,1850,c215674,2016,12
123,3,2016-12-15,p1175481,1,1300,c338238,2016,12
127,2,2016-12-15,p1175481,1,1300,c226019,2016,12
127,3,2016-12-15,p1005891,1,1950,c226019,2016,12
131,2,2016-12-15,p1072601,1,4600,c110521,2016,12
151,1,2016-12-15,p1072601,1,4600,c337999,2016,12
53,3,2016-12-15,p1012751,1,1850,c206248,2016,12
75,2,2016-12-15,p1005891,1,1950,c037932,2016,12
97,4,2016-12-15,p1175481,1,1300,c119748,2016,12
101,5,2016-12-15,p1175481,1,1300,c321209,2016,12
111,1,2016-12-15,p1005891,1,1950,c017567,2016,12
123,2,2016-12-15,p1005891,1,1950,c115575,2016,12
129,2,2016-12-15,p1072601,1,4600,c256847,2016,12
3,1,2016-12-16,p1175481,3,3900,c100792,2016,12
5,1,2016-12-16,p1175481,-3,-3900,c100792,2016,12
25,4,2016-12-16,p1005891,1,1950,c228904,2016,12
25,5,2016-12-16,p1175481,1,1300,c228904,2016,12
29,4,2016-12-16,p1005891,2,3900,c266952,2016,12
29,6,2016-12-16,p1175481,1,1300,c266952,2016,12
29,8,2016-12-16,p1012751,1,1850,c266952,2016,12
35,2,2016-12-16,p1175481,1,1300,c037266,2016,12
47,2,2016-12-16,p1175481,1,1300,c051771,2016,12
57,1,2016-12-16,p1005891,4,7800,c365459,2016,12
57,10,2016-12-16,p1012751,1,1850,c365459,2016,12
65,7,2016-12-16,p1012751,1,1850,c237565,2016,12
73,2,2016-12-16,p1005891,1,1950,c055600,2016,12
83,12,2016-12-16,p1005891,2,3900,c098958,2016,12
85,3,2016-12-16,p1175481,1,1300,c297466,2016,12
87,11,2016-12-16,p1012751,1,1850,c268330,2016,12
93,3,2016-12-16,p1175481,1,1300,c131272,2016,12
95,4,2016-12-16,p1097821,1,1000,c348709,2016,12
97,2,2016-12-16,p1005891,2,3900,c302146,2016,12
105,3,2016-12-16,p1175481,1,1300,c122735,2016,12
105,8,2016-12-16,p1005891,1,1950,c122735,2016,12
107,3,2016-12-16,p1175481,1,1300,c040668,2016,12
189,1,2016-12-16,p1097821,1,1000,c300385,2016,12
99,6,2016-12-16,p1175481,1,1300,c062902,2016,12
107,1,2016-12-16,p1072601,1,4600,c341245,2016,12
107,2,2016-12-16,p1175481,1,1300,c341245,2016,12
123,3,2016-12-16,p1072601,1,4600,c283989,2016,12
127,9,2016-12-16,p1175481,1,1300,c348855,2016,12
131,8,2016-12-16,p1175481,2,2600,c167520,2016,12
135,1,2016-12-16,p1012751,1,1850,c313433,2016,12
143,7,2016-12-16,p1012751,1,1850,c140393,2016,12
153,3,2016-12-16,p1175481,1,1300,c039296,2016,12
169,3,2016-12-16,p1012751,1,1850,c085186,2016,12
173,6,2016-12-16,p1097821,1,1000,c259395,2016,12
175,6,2016-12-16,p1175481,1,1300,c360455,2016,12
121,2,2016-12-16,p1012751,1,1850,c071649,2016,12
133,9,2016-12-16,p1005891,1,1950,c078522,2016,12
143,7,2016-12-16,p1072601,2,9200,c105872,2016,12
171,3,2016-12-16,p1175481,1,1300,c314136,2016,12
171,5,2016-12-16,p1072601,2,9200,c314136,2016,12
177,9,2016-12-16,p1012751,1,1850,c150837,2016,12
17,2,2016-12-16,p1175481,2,2600,c336439,2016,12
23,1,2016-12-16,p1097821,2,2000,c362922,2016,12
29,9,2016-12-16,p1175481,1,1300,c121344,2016,12
53,2,2016-12-16,p1005891,2,3900,c083862,2016,12
53,3,2016-12-16,p1175481,1,1300,c083862,2016,12
65,9,2016-12-16,p1005891,1,1950,c337999,2016,12
27,7,2016-12-17,p1175481,1,1300,c121303,2016,12
27,22,2016-12-17,p1012751,1,1850,c121303,2016,12
61,4,2016-12-17,p1072601,1,4600,c082264,2016,12
65,2,2016-12-17,p1005891,1,1950,c275305,2016,12
71,7,2016-12-17,p1175481,1,1300,c324125,2016,12
73,2,2016-12-17,p1175481,1,1300,c173976,2016,12
83,8,2016-12-17,p1175481,1,1300,c164806,2016,12
83,9,2016-12-17,p1012751,1,1850,c164806,2016,12
107,2,2016-12-17,p1072601,3,13800,c296998,2016,12
119,4,2016-12-17,p1005891,1,1950,c314144,2016,12
149,9,2016-12-17,p1012751,1,1850,c352212,2016,12
17,4,2016-12-17,p1012751,-1,-1850,c017646,2016,12
17,10,2016-12-17,p1072601,-1,-4600,c017646,2016,12
3,4,2016-12-17,p1175481,1,1300,c314205,2016,12
5,5,2016-12-17,p1072601,1,4600,c222461,2016,12
19,6,2016-12-17,p1072601,2,9200,c368084,2016,12
21,2,2016-12-17,p1005891,1,1950,c256610,2016,12
21,3,2016-12-17,p1175481,1,1300,c256610,2016,12
29,5,2016-12-17,p1005891,1,1950,c081832,2016,12
31,1,2016-12-17,p1175481,2,2600,c357801,2016,12
35,1,2016-12-17,p1097821,1,1000,c365376,2016,12
35,10,2016-12-17,p1175481,2,2600,c365376,2016,12
51,6,2016-12-17,p1175481,1,1300,c091211,2016,12
51,11,2016-12-17,p1005891,1,1950,c091211,2016,12
67,4,2016-12-17,p1005891,1,1950,c017522,2016,12
77,3,2016-12-17,p1072601,1,4600,c272968,2016,12
85,2,2016-12-17,p1175481,1,1300,c222561,2016,12
89,1,2016-12-17,p1175481,1,1300,c282489,2016,12
97,16,2016-12-17,p1175481,1,1300,c229107,2016,12
103,2,2016-12-17,p1012751,1,1850,c058487,2016,12
105,2,2016-12-17,p1175481,2,2600,c191750,2016,12
105,3,2016-12-17,p1005891,1,1950,c191750,2016,12
107,5,2016-12-17,p1012751,2,3700,c057783,2016,12
121,12,2016-12-17,p1175481,1,1300,c166593,2016,12
121,13,2016-12-17,p1005891,1,1950,c166593,2016,12
123,3,2016-12-17,p1097821,2,2000,c177762,2016,12
101,2,2016-12-18,p1005891,1,1950,c319857,2016,12
103,2,2016-12-18,p1012751,1,1850,c299230,2016,12
7,2,2016-12-18,p1175481,1,1300,c045486,2016,12
11,3,2016-12-18,p1097821,1,1000,c043717,2016,12
19,4,2016-12-18,p1012751,1,1850,c189576,2016,12
19,5,2016-12-18,p1175481,1,1300,c189576,2016,12
19,6,2016-12-18,p1005891,1,1950,c189576,2016,12
35,2,2016-12-18,p1097821,1,1000,c238049,2016,12
49,5,2016-12-18,p1175481,1,1300,c064759,2016,12
49,12,2016-12-18,p1072601,1,4600,c064759,2016,12
61,1,2016-12-18,p1072601,1,4600,c189316,2016,12
73,12,2016-12-18,p1072601,1,4600,c275313,2016,12
73,14,2016-12-18,p1005891,1,1950,c275313,2016,12
79,4,2016-12-18,p1072601,1,4600,c110521,2016,12
85,1,2016-12-18,p1097821,1,1000,c171698,2016,12
85,5,2016-12-18,p1005891,1,1950,c171698,2016,12
115,7,2016-12-18,p1097821,1,1000,c046178,2016,12
117,1,2016-12-18,p1012751,1,1850,c276666,2016,12
9,6,2016-12-18,p1005891,1,1950,c017611,2016,12
9,10,2016-12-18,p1175481,1,1300,c017611,2016,12
13,4,2016-12-18,p1175481,1,1300,c084130,2016,12
13,6,2016-12-18,p1097821,1,1000,c084130,2016,12
15,5,2016-12-18,p1097821,1,1000,c153211,2016,12
19,2,2016-12-18,p1072601,1,4600,c221444,2016,12
21,3,2016-12-18,p1175481,1,1300,c136498,2016,12
27,1,2016-12-18,p1012751,1,1850,c017526,2016,12
37,1,2016-12-18,p1005891,1,1950,c203789,2016,12
39,2,2016-12-18,p1175481,1,1300,c041694,2016,12
53,6,2016-12-18,p1012751,1,1850,c283663,2016,12
59,5,2016-12-18,p1005891,1,1950,c300810,2016,12
65,4,2016-12-18,p1097821,1,1000,c017672,2016,12
69,1,2016-12-18,p1175481,1,1300,c029717,2016,12
79,1,2016-12-18,p1097821,1,1000,c129957,2016,12
81,2,2016-12-18,p1097821,1,1000,c111750,2016,12
81,3,2016-12-18,p1005891,1,1950,c111750,2016,12
81,5,2016-12-18,p1012751,1,1850,c111750,2016,12
83,2,2016-12-18,p1012751,1,1850,c350776,2016,12
85,6,2016-12-18,p1005891,1,1950,c043524,2016,12
87,5,2016-12-18,p1072601,1,4600,c211169,2016,12
89,4,2016-12-18,p1097821,2,2000,c364087,2016,12
95,1,2016-12-18,p1005891,2,3900,c318849,2016,12
89,3,2016-12-19,p1072601,1,4600,c093024,2016,12
95,10,2016-12-19,p1175481,1,1300,c306915,2016,12
101,3,2016-12-19,p1072601,1,4600,c304195,2016,12
167,5,2016-12-19,p1175481,1,1300,c335135,2016,12
167,8,2016-12-19,p1005891,1,1950,c335135,2016,12
