Date,ProductID,Grade,KG,ProductName,Price
20190302,24400,2,20,양파,10181
20190302,24400,3,1,양파,309
20190302,24400,3,12,양파,3361
20190302,24400,3,15,양파,6330
20190302,24400,3,20,양파,6262
20190304,15100,0,10,고구마,49241
20190304,15100,1,10,고구마,36059
20190304,15100,2,10,고구마,25455
20190304,15100,3,10,고구마,14148
20190304,22500,0,10,토마토,30213
20190304,22500,0,5,토마토,16622
20190304,22500,1,10,토마토,27860
20190304,22500,1,5,토마토,14892
20190304,22500,2,10,토마토,22121
20190304,22500,2,5,토마토,13080
20190304,22500,3,10,토마토,18661
20190304,22500,3,5,토마토,10476
20190304,23100,0,20,무,9580
20190304,23100,1,20,무,8378
20190304,23100,2,20,무,6915
20190304,23100,3,20,무,4819
20190304,23200,1,20,당근,17323
20190304,23200,2,20,당근,14638
20190304,23200,3,20,당근,11609
20190304,24400,0,1,양파,1015
20190304,24400,0,12,양파,13982
20190304,24400,0,15,양파,13209
20190304,24400,0,20,양파,16598
20190304,24400,1,1,양파,685
20190304,24400,1,12,양파,7060
20190304,24400,1,15,양파,11005
20190304,24400,1,20,양파,14671
20190304,24400,2,1,양파,478
20190304,24400,2,12,양파,4919
20190304,24400,2,15,양파,8261
20190304,24400,2,20,양파,9791
20190304,24400,3,1,양파,314
20190304,24400,3,12,양파,3122
20190304,24400,3,15,양파,6168
20190304,24400,3,20,양파,7532
20190305,15100,0,10,고구마,38175
20190305,15100,1,10,고구마,29759
20190305,15100,2,10,고구마,23168
20190305,15100,3,10,고구마,13413
20190305,22500,0,10,토마토,30213
20190305,22500,0,5,토마토,16778
20190305,22500,1,10,토마토,27860
20190305,22500,1,5,토마토,15091
20190305,22500,2,10,토마토,22121
20190305,22500,2,5,토마토,13500
20190305,22500,3,10,토마토,18661
20190305,22500,3,5,토마토,11116
20190305,23100,0,20,무,9390
20190305,23100,1,20,무,8094
20190305,23100,2,20,무,6661
20190305,23100,3,20,무,4982
20190305,23200,1,20,당근,17116
20190305,23200,2,20,당근,14842
20190305,23200,3,20,당근,11185
20190305,24400,0,1,양파,1044
20190305,24400,0,12,양파,14089
20190305,24400,0,15,양파,13321
20190305,24400,0,20,양파,17474
20190305,24400,1,1,양파,702
20190305,24400,1,12,양파,7394
20190305,24400,1,15,양파,11154
20190305,24400,1,20,양파,15495
20190305,24400,2,1,양파,529
20190305,24400,2,12,양파,5921
20190305,24400,2,15,양파,8382
20190305,24400,2,20,양파,12282
20190305,24400,3,1,양파,370
20190305,24400,3,12,양파,3913
20190305,24400,3,15,양파,6314
20190305,24400,3,20,양파,7615
20190306,15100,0,10,고구마,47359
20190306,15100,1,10,고구마,34850
20190306,15100,2,10,고구마,24241
20190306,15100,3,10,고구마,13208
20190306,22500,0,10,토마토,33568
20190306,22500,0,5,토마토,16786
20190306,22500,1,10,토마토,29126
20190306,22500,1,5,토마토,14709
20190306,22500,2,10,토마토,23171
20190306,22500,2,5,토마토,12897
20190306,22500,3,10,토마토,10000
20190306,22500,3,5,토마토,10148
20190306,23100,0,20,무,9418
20190306,23100,1,20,무,8162
20190306,23100,2,20,무,6173
20190306,23100,3,20,무,4041
20190306,23200,1,20,당근,17240
20190306,23200,2,20,당근,14612
20190306,23200,3,20,당근,9581
20190306,24400,0,1,양파,999
20190306,24400,0,12,양파,13134
20190306,24400,0,15,양파,13497
20190306,24400,0,20,양파,17552
20190306,24400,1,1,양파,695
20190306,24400,1,12,양파,6997
20190306,24400,1,15,양파,11203
20190306,24400,1,20,양파,15221
20190306,24400,2,1,양파,506
20190306,24400,2,12,양파,5342
20190306,24400,2,15,양파,8685
20190306,24400,2,20,양파,11570
20190306,24400,3,1,양파,365
20190306,24400,3,12,양파,4073
20190306,24400,3,15,양파,6610
20190306,24400,3,20,양파,8600
20190307,15100,0,10,고구마,38887
20190307,15100,1,10,고구마,29170
20190307,15100,2,10,고구마,22567
20190307,15100,3,10,고구마,13105
20190307,22500,0,10,토마토,26000
20190307,22500,0,5,토마토,16356
20190307,22500,1,10,토마토,20111
20190307,22500,1,5,토마토,14301
20190307,22500,2,10,토마토,19000
20190307,22500,2,5,토마토,12540
20190307,22500,3,10,토마토,18981
20190307,22500,3,5,토마토,10474
20190307,23100,0,20,무,9403
20190307,23100,1,20,무,8135
20190307,23100,2,20,무,6052
20190307,23100,3,20,무,1644
20190307,23200,1,20,당근,17996
20190307,23200,2,20,당근,15000
20190307,23200,3,20,당근,10190
20190307,24400,0,1,양파,945
20190307,24400,0,12,양파,12218
20190307,24400,0,15,양파,12727
20190307,24400,0,20,양파,17260
20190307,24400,1,1,양파,642
20190307,24400,1,12,양파,6286
20190307,24400,1,15,양파,10059
20190307,24400,1,20,양파,15134
20190307,24400,2,1,양파,462
20190307,24400,2,12,양파,4832
20190307,24400,2,15,양파,7968
20190307,24400,2,20,양파,12234
20190307,24400,3,1,양파,328
20190307,24400,3,12,양파,3524
20190307,24400,3,15,양파,6014
20190307,24400,3,20,양파,7804
20190308,15100,0,10,고구마,47229
20190308,15100,1,10,고구마,34940
20190308,15100,2,10,고구마,23137
20190308,15100,3,10,고구마,13425
20190308,22500,0,10,토마토,33068
20190308,22500,0,5,토마토,15445
20190308,22500,1,10,토마토,26628
20190308,22500,1,5,토마토,13729
20190308,22500,2,10,토마토,20335
20190308,22500,2,5,토마토,12144
20190308,22500,3,10,토마토,19425
20190308,22500,3,5,토마토,10035
20190308,23100,0,20,무,8992
20190308,23100,1,20,무,7505
20190308,23100,2,20,무,5709
20190308,23100,3,20,무,3468
20190308,23200,1,20,당근,18423
20190308,23200,2,20,당근,14579
20190308,23200,3,20,당근,8880
20190308,24400,0,1,양파,928
20190308,24400,0,12,양파,12164
20190308,24400,0,15,양파,13004
20190308,24400,0,20,양파,16868
20190308,24400,1,1,양파,644
20190308,24400,1,12,양파,6567
20190308,24400,1,15,양파,9920
20190308,24400,1,20,양파,14180
20190308,24400,2,1,양파,456
20190308,24400,2,12,양파,4805
20190308,24400,2,15,양파,7348
20190308,24400,2,20,양파,10442
20190308,24400,3,1,양파,289
20190308,24400,3,12,양파,3215
20190308,24400,3,15,양파,4720
20190308,24400,3,20,양파,6116
20190309,15100,0,10,고구마,39073
20190309,15100,1,10,고구마,27982
20190309,15100,2,10,고구마,19572
20190309,15100,3,10,고구마,11232
20190309,22500,0,10,토마토,24000
20190309,22500,0,5,토마토,15087
20190309,22500,1,10,토마토,20078
20190309,22500,1,5,토마토,13220
20190309,22500,2,10,토마토,19000
20190309,22500,2,5,토마토,11337
20190309,22500,3,10,토마토,18128
20190309,22500,3,5,토마토,9122
20190309,23100,0,20,무,8387
20190309,23100,1,20,무,7450
20190309,23100,2,20,무,5887
20190309,23100,3,20,무,3212
20190309,23200,1,20,당근,18231
20190309,23200,2,20,당근,15031
20190309,23200,3,20,당근,9688
20190309,24400,0,1,양파,909
20190309,24400,0,12,양파,11097
20190309,24400,0,15,양파,13016
20190309,24400,0,20,양파,17085
20190309,24400,1,1,양파,668
20190309,24400,1,12,양파,6136
20190309,24400,1,15,양파,11056
20190309,24400,1,20,양파,14120
20190309,24400,2,1,양파,457
20190309,24400,2,12,양파,4738
20190309,24400,2,15,양파,8265
20190309,24400,2,20,양파,9378
20190309,24400,3,1,양파,296
20190309,24400,3,12,양파,3063
20190309,24400,3,15,양파,6091
20190309,24400,3,20,양파,5999
20190311,15100,0,10,고구마,47914
20190311,15100,1,10,고구마,34679
20190311,15100,2,10,고구마,23196
20190311,15100,3,10,고구마,12818
20190311,22500,0,10,토마토,33265
20190311,22500,0,5,토마토,15379
20190311,22500,1,10,토마토,28119
20190311,22500,1,5,토마토,13390
20190311,22500,2,10,토마토,22197
20190311,22500,2,5,토마토,11641
20190311,22500,3,10,토마토,18857
20190311,22500,3,5,토마토,9942
20190311,23100,0,20,무,8902
20190311,23100,1,20,무,7897
20190311,23100,2,20,무,6576
20190311,23100,3,20,무,4950
20190311,23200,1,20,당근,16820
20190311,23200,2,20,당근,14219
20190311,23200,3,20,당근,9223
20190311,24400,0,1,양파,888
20190311,24400,0,12,양파,11272
20190311,24400,0,15,양파,12510
20190311,24400,0,20,양파,15800
20190311,24400,1,1,양파,632
20190311,24400,1,12,양파,5955
20190311,24400,1,15,양파,10321
20190311,24400,1,20,양파,14241
20190311,24400,2,1,양파,427
20190311,24400,2,12,양파,4302
20190311,24400,2,15,양파,7683
20190311,24400,2,20,양파,10446
20190311,24400,3,1,양파,245
20190311,24400,3,12,양파,2466
20190311,24400,3,15,양파,5017
20190311,24400,3,20,양파,4882
20190312,15100,0,10,고구마,38683
20190312,15100,1,10,고구마,26883
20190312,15100,2,10,고구마,18636
20190312,15100,3,10,고구마,9432
20190312,22500,0,10,토마토,33265
20190312,22500,0,5,토마토,16332
20190312,22500,1,10,토마토,28119
20190312,22500,1,5,토마토,14547
20190312,22500,2,10,토마토,22197
20190312,22500,2,5,토마토,12592
20190312,22500,3,10,토마토,18857
20190312,22500,3,5,토마토,10351
20190312,23100,0,20,무,9097
20190312,23100,1,20,무,7856
20190312,23100,2,20,무,6104
20190312,23100,3,20,무,3921
20190312,23200,1,20,당근,15932
20190312,23200,2,20,당근,13313
20190312,23200,3,20,당근,7937
20190312,24400,0,1,양파,960
20190312,24400,0,12,양파,12497
20190312,24400,0,15,양파,12991
20190312,24400,0,20,양파,15700
20190312,24400,1,1,양파,668
20190312,24400,1,12,양파,6515
20190312,24400,1,15,양파,10767
20190312,24400,1,20,양파,13669
20190312,24400,2,1,양파,462
20190312,24400,2,12,양파,4697
20190312,24400,2,15,양파,8450
20190312,24400,2,20,양파,9649
20190312,24400,3,1,양파,314
20190312,24400,3,12,양파,3339
20190312,24400,3,15,양파,6267
20190312,24400,3,20,양파,6531
20190313,15100,0,10,고구마,45909
20190313,15100,1,10,고구마,34350
20190313,15100,2,10,고구마,21891
20190313,15100,3,10,고구마,11605
20190313,22500,0,10,토마토,34026
20190313,22500,0,5,토마토,15295
20190313,22500,1,10,토마토,27385
20190313,22500,1,5,토마토,14231
20190313,22500,2,10,토마토,19955
20190313,22500,2,5,토마토,12305
20190313,22500,3,10,토마토,12552
20190313,22500,3,5,토마토,10434
20190313,23100,0,20,무,9588
20190313,23100,1,20,무,8278
20190313,23100,2,20,무,6770
20190313,23100,3,20,무,3597
20190313,23200,1,20,당근,14931
20190313,23200,2,20,당근,12381
20190313,23200,3,20,당근,7418
20190313,24400,0,1,양파,984
20190313,24400,0,12,양파,13099
20190313,24400,0,15,양파,13286
20190313,24400,0,20,양파,16200
20190313,24400,1,1,양파,672
20190313,24400,1,12,양파,7004
20190313,24400,1,15,양파,10632
20190313,24400,1,20,양파,14252
20190313,24400,2,1,양파,488
20190313,24400,2,12,양파,5143
20190313,24400,2,15,양파,8208
20190313,24400,2,20,양파,9987
20190313,24400,3,1,양파,306
20190313,24400,3,12,양파,3343
20190313,24400,3,15,양파,5833
20190313,24400,3,20,양파,5590
20190314,15100,0,10,고구마,42558
20190314,15100,1,10,고구마,30230
20190314,15100,2,10,고구마,20573
20190314,15100,3,10,고구마,9878
20190314,22500,0,10,토마토,25000
20190314,22500,0,5,토마토,17198
20190314,22500,1,10,토마토,20687
20190314,22500,1,5,토마토,14954
20190314,22500,2,10,토마토,20000
20190314,22500,2,5,토마토,12828
20190314,22500,3,10,토마토,19285
20190314,22500,3,5,토마토,10463
20190314,23100,0,20,무,9039
20190314,23100,1,20,무,7950
20190314,23100,2,20,무,7054
20190314,23100,3,20,무,5113
20190314,23200,1,20,당근,14874
20190314,23200,2,20,당근,11994
20190314,23200,3,20,당근,7292
20190314,24400,0,1,양파,1009
20190314,24400,0,12,양파,13223
20190314,24400,0,15,양파,13389
20190314,24400,0,20,양파,16205
20190314,24400,1,1,양파,699
20190314,24400,1,12,양파,7448
20190314,24400,1,15,양파,11131
20190314,24400,1,20,양파,12767
20190314,24400,2,1,양파,518
20190314,24400,2,12,양파,5572
20190314,24400,2,15,양파,8768
20190314,24400,2,20,양파,9258
20190314,24400,3,1,양파,305
20190314,24400,3,12,양파,2714
20190314,24400,3,15,양파,6912
20190314,24400,3,20,양파,5108
20190315,15100,0,10,고구마,51037
20190315,15100,1,10,고구마,36984
20190315,15100,2,10,고구마,24057
20190315,15100,3,10,고구마,12059
20190315,22500,0,10,토마토,40000
20190315,22500,0,5,토마토,17286
20190315,22500,1,10,토마토,34536
20190315,22500,1,5,토마토,15595
20190315,22500,2,10,토마토,27736
20190315,22500,2,5,토마토,13910
20190315,22500,3,10,토마토,22625
20190315,22500,3,5,토마토,11386
20190315,23100,0,20,무,9022
20190315,23100,1,20,무,7815
20190315,23100,2,20,무,7001
20190315,23100,3,20,무,5188
20190315,23200,1,20,당근,13722
20190315,23200,2,20,당근,11555
20190315,23200,3,20,당근,6400
20190315,24400,0,1,양파,929
20190315,24400,0,12,양파,12815
20190315,24400,0,15,양파,12999
20190315,24400,0,20,양파,15399
20190315,24400,1,1,양파,661
20190315,24400,1,12,양파,7590
20190315,24400,1,15,양파,11184
20190315,24400,1,20,양파,9313
20190315,24400,2,1,양파,470
20190315,24400,2,12,양파,6205
20190315,24400,2,15,양파,8829
20190315,24400,2,20,양파,8000
20190315,24400,3,1,양파,345
20190315,24400,3,12,양파,3455
20190315,24400,3,15,양파,7164
20190315,24400,3,20,양파,7633
20190316,15100,0,10,고구마,47469
20190316,15100,1,10,고구마,32325
20190316,15100,2,10,고구마,22000
20190316,15100,3,10,고구마,10948
20190316,22500,0,10,토마토,23240
20190316,22500,0,5,토마토,17867
20190316,22500,1,10,토마토,21125
20190316,22500,1,5,토마토,16398
20190316,22500,2,10,토마토,19000
20190316,22500,2,5,토마토,13662
20190316,22500,3,10,토마토,18624
20190316,22500,3,5,토마토,10601
20190316,23100,0,20,무,8935
20190316,23100,1,20,무,7526
20190316,23100,2,20,무,6551
20190316,23100,3,20,무,5013
20190316,23200,1,20,당근,13742
20190316,23200,2,20,당근,11296
20190316,23200,3,20,당근,6103
20190316,24400,0,1,양파,919
20190316,24400,0,12,양파,12116
20190316,24400,0,15,양파,12864
20190316,24400,0,20,양파,15464
20190316,24400,1,1,양파,662
20190316,24400,1,12,양파,7386
20190316,24400,1,15,양파,10771
20190316,24400,1,20,양파,11186
20190316,24400,2,1,양파,514
20190316,24400,2,12,양파,6088
20190316,24400,2,15,양파,8939
20190316,24400,2,20,양파,8000
20190316,24400,3,1,양파,366
20190316,24400,3,12,양파,3867
20190316,24400,3,15,양파,7591
20190316,24400,3,20,양파,7947
20190318,15100,0,10,고구마,51870
20190318,15100,1,10,고구마,34283
20190318,15100,2,10,고구마,22640
20190318,15100,3,10,고구마,10952
20190318,22500,0,10,토마토,47100
20190318,22500,0,5,토마토,18581
20190318,22500,1,10,토마토,35224
20190318,22500,1,5,토마토,17170
20190318,22500,2,10,토마토,25069
20190318,22500,2,5,토마토,14811
20190318,22500,3,10,토마토,18566
20190318,22500,3,5,토마토,11385
20190318,23100,0,20,무,8761
20190318,23100,1,20,무,7320
20190318,23100,2,20,무,6267
20190318,23100,3,20,무,5353
20190318,23200,1,20,당근,18746
20190318,23200,2,20,당근,15299
20190318,23200,3,20,당근,9380
20190318,24400,0,1,양파,924
20190318,24400,0,12,양파,12174
20190318,24400,0,15,양파,13209
20190318,24400,0,20,양파,15100
20190318,24400,1,1,양파,664
20190318,24400,1,12,양파,7419
20190318,24400,1,15,양파,11106
20190318,24400,1,20,양파,8726
20190318,24400,2,1,양파,474
20190318,24400,2,12,양파,6108
20190318,24400,2,15,양파,9297
20190318,24400,2,20,양파,8000
20190318,24400,3,1,양파,315
20190318,24400,3,12,양파,2817
20190318,24400,3,15,양파,6340
20190318,24400,3,20,양파,8000
20190319,15100,0,10,고구마,44467
20190319,15100,1,10,고구마,29084
20190319,15100,2,10,고구마,20230
20190319,15100,3,10,고구마,9333
20190319,22500,0,10,토마토,47100
20190319,22500,0,5,토마토,18171
20190319,22500,1,10,토마토,35224
20190319,22500,1,5,토마토,16649
20190319,22500,2,10,토마토,25069
20190319,22500,2,5,토마토,14826
20190319,22500,3,10,토마토,18566
20190319,22500,3,5,토마토,12452
20190319,23100,0,20,무,8642
20190319,23100,1,20,무,7256
20190319,23100,2,20,무,5852
20190319,23100,3,20,무,4814
20190319,23200,1,20,당근,15446
20190319,23200,2,20,당근,13437
20190319,23200,3,20,당근,8612
20190319,24400,0,1,양파,924
20190319,24400,0,12,양파,12119
20190319,24400,0,15,양파,13175
20190319,24400,0,20,양파,14693
20190319,24400,1,1,양파,662
20190319,24400,1,12,양파,7499
20190319,24400,1,15,양파,11068
20190319,24400,1,20,양파,8647
20190319,24400,2,1,양파,489
20190319,24400,2,12,양파,6331
20190319,24400,2,15,양파,9298
20190319,24400,2,20,양파,8000
20190319,24400,3,1,양파,373
20190319,24400,3,12,양파,4128
20190319,24400,3,15,양파,7857
20190319,24400,3,20,양파,7940
20190320,15100,0,10,고구마,53377
20190320,15100,1,10,고구마,34549
20190320,15100,2,10,고구마,22974
20190320,15100,3,10,고구마,10946
20190320,22500,0,10,토마토,47000
20190320,22500,0,5,토마토,18000
20190320,22500,1,10,토마토,31819
20190320,22500,1,5,토마토,16100
20190320,22500,2,10,토마토,21664
20190320,22500,2,5,토마토,14103
20190320,22500,3,10,토마토,19000
20190320,22500,3,5,토마토,11502
20190320,23100,0,20,무,8254
20190320,23100,1,20,무,6916
20190320,23100,2,20,무,5734
20190320,23100,3,20,무,4609
20190320,23200,1,20,당근,15944
20190320,23200,2,20,당근,13708
20190320,23200,3,20,당근,9275
20190320,24400,0,1,양파,932
20190320,24400,0,12,양파,11587
20190320,24400,0,15,양파,13185
20190320,24400,0,20,양파,17400
20190320,24400,1,1,양파,686
20190320,24400,1,12,양파,7293
20190320,24400,1,15,양파,10760
20190320,24400,1,20,양파,14759
20190320,24400,2,1,양파,557
20190320,24400,2,12,양파,6016
20190320,24400,2,15,양파,9027
20190320,24400,2,20,양파,12834
20190320,24400,3,1,양파,360
20190320,24400,3,12,양파,3595
20190320,24400,3,15,양파,6673
20190320,24400,3,20,양파,8552
20190321,15100,0,10,고구마,43502
20190321,15100,1,10,고구마,28533
20190321,15100,2,10,고구마,18131
20190321,15100,3,10,고구마,8852
20190321,22500,0,10,토마토,47000
20190321,22500,0,5,토마토,18000
20190321,22500,1,10,토마토,31819
20190321,22500,1,5,토마토,16464
20190321,22500,2,10,토마토,21664
20190321,22500,2,5,토마토,14509
20190321,22500,3,10,토마토,19000
20190321,22500,3,5,토마토,11010
20190321,23100,0,20,무,7869
20190321,23100,1,20,무,6696
20190321,23100,2,20,무,5863
20190321,23100,3,20,무,4930
20190321,23200,1,20,당근,16937
20190321,23200,2,20,당근,15276
20190321,23200,3,20,당근,10187
20190321,24400,0,1,양파,920
20190321,24400,0,12,양파,12250
20190321,24400,0,15,양파,13520
20190321,24400,0,20,양파,15202
20190321,24400,1,1,양파,659
20190321,24400,1,12,양파,7668
20190321,24400,1,15,양파,10890
20190321,24400,1,20,양파,9371
20190321,24400,2,1,양파,457
20190321,24400,2,12,양파,6254
20190321,24400,2,15,양파,8922
20190321,24400,2,20,양파,8000
20190321,24400,3,1,양파,361
20190321,24400,3,12,양파,3969
20190321,24400,3,15,양파,6355
20190321,24400,3,20,양파,7472
20190322,15100,0,10,고구마,52709
20190322,15100,1,10,고구마,33631
20190322,15100,2,10,고구마,21598
20190322,15100,3,10,고구마,9975
20190322,22500,0,10,토마토,40083
20190322,22500,0,5,토마토,16624
20190322,22500,1,10,토마토,34514
20190322,22500,1,5,토마토,15388
20190322,22500,2,10,토마토,27173
20190322,22500,2,5,토마토,14469
20190322,22500,3,10,토마토,21673
20190322,22500,3,5,토마토,12106
20190322,23100,0,20,무,7818
20190322,23100,1,20,무,6161
20190322,23100,2,20,무,5195
20190322,23100,3,20,무,4582
20190322,23200,1,20,당근,18760
20190322,23200,2,20,당근,16361
20190322,23200,3,20,당근,12967
20190322,24400,0,1,양파,935
20190322,24400,0,12,양파,11834
20190322,24400,0,15,양파,13194
20190322,24400,0,20,양파,17394
20190322,24400,1,1,양파,691
20190322,24400,1,12,양파,7314
20190322,24400,1,15,양파,10909
20190322,24400,1,20,양파,14305
20190322,24400,2,1,양파,522
20190322,24400,2,12,양파,5358
20190322,24400,2,15,양파,9002
20190322,24400,2,20,양파,8558
20190322,24400,3,1,양파,274
20190322,24400,3,12,양파,3216
20190322,24400,3,15,양파,6717
20190322,24400,3,20,양파,2899
20190323,15100,0,10,고구마,44049
20190323,15100,1,10,고구마,30783
20190323,15100,2,10,고구마,21441
20190323,15100,3,10,고구마,9442
20190323,22500,0,10,토마토,40083
20190323,22500,0,5,토마토,16245
20190323,22500,1,10,토마토,34514
20190323,22500,1,5,토마토,14417
20190323,22500,2,10,토마토,27173
20190323,22500,2,5,토마토,13025
20190323,22500,3,10,토마토,21673
20190323,22500,3,5,토마토,11341
20190323,23100,0,20,무,7069
20190323,23100,1,20,무,5878
20190323,23100,2,20,무,4935
20190323,23100,3,20,무,3636
20190323,23200,1,20,당근,20652
20190323,23200,2,20,당근,18468
20190323,23200,3,20,당근,12039
20190323,24400,0,1,양파,990
20190323,24400,0,12,양파,13014
20190323,24400,0,15,양파,13427
20190323,24400,0,20,양파,16956
20190323,24400,1,1,양파,728
20190323,24400,1,12,양파,8008
20190323,24400,1,15,양파,11406
20190323,24400,1,20,양파,14114
20190323,24400,2,1,양파,556
20190323,24400,2,12,양파,6036
20190323,24400,2,15,양파,9194
20190323,24400,2,20,양파,9816
20190323,24400,3,1,양파,323
20190323,24400,3,12,양파,3522
20190323,24400,3,15,양파,6761
20190323,24400,3,20,양파,3207
20190325,15100,0,10,고구마,48017
20190325,15100,1,10,고구마,31949
20190325,15100,2,10,고구마,22112
20190325,15100,3,10,고구마,10602
20190325,22500,0,10,토마토,36923
20190325,22500,0,5,토마토,16288
20190325,22500,1,10,토마토,28058
20190325,22500,1,5,토마토,14651
20190325,22500,2,10,토마토,19811
20190325,22500,2,5,토마토,13481
20190325,22500,3,10,토마토,18806
20190325,22500,3,5,토마토,11110
20190325,23100,0,20,무,7400
20190325,23100,1,20,무,6388
20190325,23100,2,20,무,5362
20190325,23100,3,20,무,4361
20190325,23200,1,20,당근,20815
20190325,23200,2,20,당근,17407
20190325,23200,3,20,당근,10452
20190325,24400,0,1,양파,974
20190325,24400,0,12,양파,11900
20190325,24400,0,15,양파,13721
20190325,24400,0,20,양파,16191
20190325,24400,1,1,양파,734
20190325,24400,1,12,양파,7716
20190325,24400,1,15,양파,11732
20190325,24400,1,20,양파,15664
20190325,24400,2,1,양파,559
20190325,24400,2,12,양파,5514
20190325,24400,2,15,양파,9750
20190325,24400,2,20,양파,12640
20190325,24400,3,1,양파,307
20190325,24400,3,12,양파,3005
20190325,24400,3,15,양파,7693
20190325,24400,3,20,양파,8715
20190326,15100,0,10,고구마,41140
20190326,15100,1,10,고구마,27452
20190326,15100,2,10,고구마,19086
20190326,15100,3,10,고구마,9071
20190326,22500,0,10,토마토,36923
20190326,22500,0,5,토마토,16002
20190326,22500,1,10,토마토,28058
20190326,22500,1,5,토마토,14264
20190326,22500,2,10,토마토,19811
20190326,22500,2,5,토마토,13081
20190326,22500,3,10,토마토,18806
20190326,22500,3,5,토마토,10950
20190326,23100,0,20,무,7614
20190326,23100,1,20,무,6838
20190326,23100,2,20,무,5838
20190326,23100,3,20,무,4848
20190326,23200,1,20,당근,22103
20190326,23200,2,20,당근,19181
20190326,23200,3,20,당근,12577
20190326,24400,0,1,양파,1026
20190326,24400,0,12,양파,13325
20190326,24400,0,15,양파,14202
20190326,24400,0,20,양파,16606
20190326,24400,1,1,양파,811
20190326,24400,1,12,양파,8673
20190326,24400,1,15,양파,12773
20190326,24400,1,20,양파,15417
20190326,24400,2,1,양파,640
20190326,24400,2,12,양파,6745
20190326,24400,2,15,양파,11438
20190326,24400,2,20,양파,11504
20190326,24400,3,1,양파,334
20190326,24400,3,12,양파,3756
20190326,24400,3,15,양파,8598
20190326,24400,3,20,양파,2964
20190327,15100,0,10,고구마,45426
20190327,15100,1,10,고구마,33335
20190327,15100,2,10,고구마,22236
20190327,15100,3,10,고구마,10538
20190327,22500,0,10,토마토,35000
20190327,22500,0,5,토마토,15409
20190327,22500,1,10,토마토,26897
20190327,22500,1,5,토마토,14156
20190327,22500,2,10,토마토,19886
20190327,22500,2,5,토마토,12521
20190327,22500,3,10,토마토,18794
20190327,22500,3,5,토마토,10423
20190327,23100,0,20,무,8052
20190327,23100,1,20,무,6916
20190327,23100,2,20,무,5997
20190327,23100,3,20,무,5371
20190327,23200,1,20,당근,24010
20190327,23200,2,20,당근,21786
20190327,23200,3,20,당근,17103
20190327,24400,0,1,양파,1000
20190327,24400,0,12,양파,12835
20190327,24400,0,15,양파,13985
20190327,24400,0,20,양파,16300
20190327,24400,1,1,양파,793
20190327,24400,1,12,양파,8419
20190327,24400,1,15,양파,12607
20190327,24400,1,20,양파,14972
20190327,24400,2,1,양파,628
20190327,24400,2,12,양파,6440
20190327,24400,2,15,양파,10982
20190327,24400,2,20,양파,13429
20190327,24400,3,1,양파,360
20190327,24400,3,12,양파,3574
20190327,24400,3,15,양파,7546
20190327,24400,3,20,양파,11752
20190328,15100,0,10,고구마,37159
20190328,15100,1,10,고구마,27555
20190328,15100,2,10,고구마,18635
20190328,15100,3,10,고구마,9135
20190328,22500,0,10,토마토,31458
20190328,22500,0,5,토마토,15392
20190328,22500,1,10,토마토,22873
20190328,22500,1,5,토마토,14459
20190328,22500,2,10,토마토,19113
20190328,22500,2,5,토마토,12570
20190328,22500,3,10,토마토,18611
20190328,22500,3,5,토마토,10180
20190328,23100,0,20,무,8004
20190328,23100,1,20,무,6962
20190328,23100,2,20,무,6250
20190328,23100,3,20,무,5352
20190328,23200,1,20,당근,25889
20190328,23200,2,20,당근,21628
20190328,23200,3,20,당근,17068
20190328,24400,0,1,양파,1033
20190328,24400,0,12,양파,13408
20190328,24400,0,15,양파,13902
20190328,24400,0,20,양파,16988
20190328,24400,1,1,양파,803
20190328,24400,1,12,양파,8432
20190328,24400,1,15,양파,12542
20190328,24400,1,20,양파,16571
20190328,24400,2,1,양파,646
20190328,24400,2,12,양파,6718
20190328,24400,2,15,양파,11160
20190328,24400,2,20,양파,14257
20190328,24400,3,1,양파,389
20190328,24400,3,12,양파,3530
20190328,24400,3,15,양파,8621
20190328,24400,3,20,양파,10087
20190329,15100,0,10,고구마,37555
20190329,15100,1,10,고구마,30204
20190329,15100,2,10,고구마,20074
20190329,15100,3,10,고구마,9518
20190329,22500,0,10,토마토,41688
20190329,22500,0,5,토마토,15132
20190329,22500,1,10,토마토,33479
20190329,22500,1,5,토마토,13278
20190329,22500,2,10,토마토,27184
20190329,22500,2,5,토마토,12101
20190329,22500,3,10,토마토,22937
20190329,22500,3,5,토마토,10455
20190329,23100,0,20,무,8030
20190329,23100,1,20,무,7197
20190329,23100,2,20,무,6215
20190329,23100,3,20,무,5518
20190329,23200,1,20,당근,25489
20190329,23200,2,20,당근,21897
20190329,23200,3,20,당근,16398
20190329,24400,0,1,양파,1015
20190329,24400,0,12,양파,12854
20190329,24400,0,15,양파,14159
20190329,24400,0,20,양파,16915
20190329,24400,1,1,양파,818
20190329,24400,1,12,양파,8702
20190329,24400,1,15,양파,12997
20190329,24400,1,20,양파,15324
20190329,24400,2,1,양파,649
20190329,24400,2,12,양파,7060
20190329,24400,2,15,양파,11546
20190329,24400,2,20,양파,10442
20190329,24400,3,1,양파,334
20190329,24400,3,12,양파,4158
20190329,24400,3,15,양파,8824
20190329,24400,3,20,양파,1954
20190330,15100,0,10,고구마,32294
20190330,15100,1,10,고구마,27187
20190330,15100,2,10,고구마,17432
20190330,15100,3,10,고구마,7135
20190330,22500,0,10,토마토,32000
20190330,22500,0,5,토마토,20252
